judul,text,tanggal,sentimen
"Minta Negara Suntik Modal Rp 1,6 T, ID FOOD Mau Pakai Untuk Ini","minta negara suntik modal rp 1.6 T , ID FOOD mau pakai untuk ini",2024/07/10,netral
"Lagi Dipantau Ketat Bursa, Hary Tanoe Malah Borong Saham BHIT","lagi dipantau ketat bursa , hary tanoe malah borong saham BHIT",2024/07/12,positif
Antam Tegaskan Gak Ada Kurang Serah Emas ke Budi Said,antam tegaskan gak ada kurang serah emas ke budi said,2024/10/01,netral
"Pemilu Satu Putaran: Perusahaan Kembali Belanja, Ekonomi Bergerak!","pemilu satu putaran : perusahaan kembali belanja , ekonomi bergerak !",2024/03/18,netral
"Cek Saldo Minimum BCA, Mandiri, BNI, BRI Terbaru!","cek saldo minimum BCA , mandiri , BNI , BRI terbaru !",2024/03/02,netral
"12 Bank RI Ini Sudah Bangkrut Sejak Awal 2024, Ini Daftarnya..","12 bank RI ini sudah bangkrut sejak awal 2024 , ini daftarnya . .",2024/06/18,negatif
"Top! Pendapatan Bunga Bersih KB Bank Tumbuh 84,15% di Kuartal III-2024",top ! pendapatan bunga bersih KB bank tumbuh 84.15% di kuartal iii-2024,2024/11/04,positif
Bank bjb Buka Layanan Operasional Terbatas Selama Libur Lebaran 2024,bank bjb buka layanan operasional terbatas selama libur lebaran 2024,2024/04/11,netral
"Peraih Nobel Ekonomi Beri Peringatan Keras kepada The Fed, Kenapa?","peraih nobel ekonomi beri peringatan keras kepada the fed , kenapa ?",2024/09/07,netral
"Jelang Pengumuman Suku Bunga BI, Dolar Malah Naik ke Rp16.530","jelang pengumuman suku bunga BI , dolar malah naik ke rp 16.530",2025/03/19,negatif
Wajib Baca! Bos BI Bawa Kabar Baik dari AS,wajib baca ! bos BI bawa kabar baik dari AS,2024/05/22,netral
SIG Usul Insentif Pajak Lebih Banyak Bagi Perusahaan Dukung ESG,SIG usul insentif pajak lebih banyak bagi perusahaan dukung ESG,2025/01/31,netral
"Bukan Cuma BTN-Muamalat, BSI Bakal Punya Saingan Lain","bukan cuma btn-muamalat , BSI bakal punya saingan lain",2024/02/28,netral
"Pinjol Ilegal Cari Mangsa Pakai Server Asing, Ini Korban yang Dibidik","pinjol ilegal cari mangsa pakai server asing , ini korban yang dibidik",2024/07/09,negatif
Siapa Pemilik Mal Ciputra? Ini Sosoknya,siapa pemilik mal ciputra ? ini sosoknya,2025/01/20,netral
Direktur BRI Tinjau Langsung Operasional Layanan Libur Lebaran,direktur BRI tinjau langsung operasional layanan libur lebaran,2024/04/09,netral
Bos BEI Buka-Bukaan Soal Target Bursa Karbon Tahun Ini,bos BEI buka-bukaan soal target bursa karbon tahun ini,2024/10/03,netral
"Sosok Orang Muslim Paling Kaya di Dunia, Cek Gurita Bisnisnya","sosok orang muslim paling kaya di dunia , cek gurita bisnisnya",2024/09/16,netral
"Tersangkut Kasus Korupsi, Dirut Taspen Dinonaktifkan Erick Thohir","tersangkut kasus korupsi , dirut taspen dinonaktifkan erick thohir",2024/03/08,negatif
"Tekanan Dolar Mereda Berkat The Fed, Harga Minyak Melesat 1%","tekanan dolar mereda berkat the fed , harga minyak melesat 1%",2024/11/08,positif
Ekonom Bongkar Kesalahan Besar RI Sebelum Jadi 'Negara Kaya',ekonom bongkar kesalahan besar RI sebelum jadi negara kaya,2024/08/09,netral
"The Fed Buka Suara Soal Cut Rate, Dolar Turun ke Rp 16.230","the fed buka suara soal cut rate , dolar turun ke rp 16.230",2024/08/01,positif
Bos Chandra Asri (TPIA) Serok Rp 1 Miliar Saham Perusahaan,bos chandra asri ( TPIA ) serok rp 1 miliar saham perusahaan,2024/12/03,positif
Ini Respons Bank Mandiri (BMRI) Soal Aturan Hapus Utang Petani-Nelayan,ini respons bank mandiri ( BMRI ) soal aturan hapus utang petani-nelayan,2024/11/06,netral
"Andalkan Nasabah Tajir, HSBC Gandeng BNP Paribas Luncurkan Reksa Dana","andalkan nasabah tajir , HSBC gandeng BNP paribas luncurkan reksa dana",2024/08/13,positif
Emiten Ini Bisa Diuntungkan dari Penjualan Aset Fiber Link Net!,emiten ini bisa diuntungkan dari penjualan aset fiber link net !,2024/09/25,positif
"BI Ungkap Fenomena ATM Ditinggal Warga RI, Ramai Pindah ke Sini","BI ungkap fenomena ATM ditinggal warga RI , ramai pindah ke sini",2024/12/18,netral
Bank Mandiri (BMRI) Salurkan Rp145 M Untuk Proyek Kapal Patroli TNI AL,bank mandiri ( BMRI ) salurkan rp 145 m untuk proyek kapal patroli TNI AL,2024/09/06,positif
"Jangan Sampai Kena Skor 3-5, Segera Bersihkan Nama dari BI Checking","jangan sampai kena skor 3-5 , segera bersihkan nama dari BI checking",2024/08/31,netral
Nasabah Prirotas BCA-BRI-BNI-Mandiri Wajib Punya Duit Segini Minimal,nasabah prirotas bca-bri-bni-mandiri wajib punya duit segini minimal,2024/08/03,netral
"Sosok Pemilik Bakmi GM, Jual Perusahaannya Senilai Rp2 T ke Djarum","sosok pemilik bakmi GM , jual perusahaannya senilai rp 2 t ke djarum",2024/12/15,netral
"Cerita ART Nekat Pakai Gaji Buat Beli Saham, Tak Diduga Malah...","cerita ART nekat pakai gaji buat beli saham , tak diduga malah . . .",2024/09/26,netral
Tok! Devisa Hasil Ekspor Wajib 100% Simpan di RI Selama Setahun,tok ! devisa hasil ekspor wajib 100% simpan di RI selama setahun,2025/01/21,netral
"Suku Bunga Acuan Turun, Perbankan Masih Was-Was Dengan Kondisi Ini","suku bunga acuan turun , perbankan masih was-was dengan kondisi ini",2024/10/10,netral
"Kisah Haji Isam, Dari Tukang Ojek Hingga Borong 2.000 Ekskavator","kisah haji isam , dari tukang ojek hingga borong 2.000 ekskavator",2024/07/02,netral
Kuswiyoto Resmi Jadi Komut Bank Mandiri (BMRI) Gantikan Chatib Basri,kuswiyoto resmi jadi komut bank mandiri ( BMRI ) gantikan chatib basri,2025/03/25,netral
"Profil William Li, Founder Akulaku yang Paylaternya Disetop OJK","profil william li , founder akulaku yang paylaternya disetop OJK",2024/01/13,netral
Kompak Anjlok Total: Bursa Asia 'Ngekor' Wall Street,kompak anjlok total : bursa asia ngekor wall street,2024/05/24,negatif
"Soal Ajakan Tarik Dana, Ketua LPS Pastikan Uang di Bank BUMN Aman","soal ajakan tarik dana , ketua LPS pastikan uang di bank BUMN aman",2025/02/24,netral
"Gandeng Nobu Bank, Topindo (TOSK) Bikin EDC Mini ATM","gandeng nobu bank , topindo ( TOSK ) bikin EDC mini ATM",2024/09/11,positif
"Cerita Orang Terkaya RI Kena Semprot Penjual Beras, Ini Penyebabnya","cerita orang terkaya RI kena semprot penjual beras , ini penyebabnya",2024/11/30,netral
"Mengenal IndONIA, Full Gantikan JIBOR BI Mulai 1 Januari 2026","mengenal indonia , full gantikan JIBOR BI mulai 1 januari 2026",2024/09/27,netral
Ini Kriteria Kredit Mangkrak UMKM yang Bisa Dihapus Tagih Bank BUMN,ini kriteria kredit mangkrak UMKM yang bisa dihapus tagih bank BUMN,2024/11/06,netral
Daftar Konglomerat Penguasa Jalan Tol di Indonesia,daftar konglomerat penguasa jalan tol di indonesia,2024/12/16,netral
Apa Itu Short Selling yang Buat 5 Orang Ini Kaya Mendadak?,apa itu short selling yang buat 5 orang ini kaya mendadak ?,2024/10/04,netral
Kisah Kerajaan Bisnis Salim yang Ambruk Dalam Hitungan Hari,kisah kerajaan bisnis salim yang ambruk dalam hitungan hari,2024/05/05,netral
5 Nasihat Warren Buffett Buat Kelas Menengah Agar Jadi Kaya,5 nasihat warren buffett buat kelas menengah agar jadi kaya,2025/02/20,netral
"Prospek Panas Bumi Makin Cerah, PGEO Siap Menadah Berkah","prospek panas bumi makin cerah , PGEO siap menadah berkah",2024/04/23,positif
"Demand Meningkat, BUMI Ramal Harga Batu Bara Masih Tinggi","demand meningkat , BUMI ramal harga batu bara masih tinggi",2024/09/10,netral
"Gara-gara Trump, BI: Pergerakan Kurs Masih akan Up and Down","gara-gara trump , BI : pergerakan kurs masih akan up and down",2025/03/04,netral
"Kiamat' ATM di Depan Mata, Transaksinya Anjlok Parah","kiamat ATM di depan mata , transaksinya anjlok parah",2024/06/20,negatif
Mau Jual Emas Antam? Simak Cara Buyback di Butik Logam Mulia,mau jual emas antam ? simak cara buyback di butik logam mulia,2024/08/20,netral
Komisaris Pyridam Farma (PYFA) Syamsul Arifin Meninggal Dunia,komisaris pyridam farma ( PYFA ) syamsul arifin meninggal dunia,2025/02/19,negatif
Perusahaan Kripto di Thailand Mau IPO,perusahaan kripto di thailand mau IPO,2024/04/03,positif
"Petinggi OpenAI Mundur, Tumbal Ambisi Besar Sam Altman?","petinggi openai mundur , tumbal ambisi besar sam altman ?",2024/09/27,netral
"Bursa Saham China Terbang Tinggi, Sehari Lompat 10% Lebih","bursa saham china terbang tinggi , sehari lompat 10% lebih",2024/09/30,positif
"Bos BRI: Pernyataan ""BUMN Tidak Harus Untung"" Berbahaya","bos BRI : pernyataan "" BUMN tidak harus untung "" berbahaya",2024/01/12,netral
IHSG Dibuka Kuat! Cetak Rekor Tembus 7.806,IHSG dibuka kuat ! cetak rekor tembus 7.806,2024/09/12,positif
"Dapat Restu PMN Rp 3,61 T, Ini Dosa Asabri yang Bikin DPR Geram","dapat restu PMN rp 3.61 T , ini dosa asabri yang bikin DPR geram",2024/07/11,negatif
"IHSG Ambruk 1,22%, Para Analis Kompak Sebut Ini Penyebabnya","IHSG ambruk 1.22% , para analis kompak sebut ini penyebabnya",2025/03/14,negatif
"IHSG Happy Weekend, Cetak Rekor ATH Penutupan Baru di 7.812","IHSG happy weekend , cetak rekor ATH penutupan baru di 7.812",2024/09/13,positif
Moody's Cs Kena Denda Rp 760 M Gegara Pakai Whatsapp,moodys cs kena denda rp 760 m gegara pakai whatsapp,2024/09/04,negatif
"BI: Kredit Bank per Juni 2024 Tumbuh 12,36% Yoy",BI : kredit bank per juni 2024 tumbuh 12.36% yoy,2024/07/17,positif
"Suami Terseret Kasus Timah, Rekening Sandra Dewi Diblokir Kejagung","suami terseret kasus timah , rekening sandra dewi diblokir kejagung",2024/04/01,negatif
"BI Rate 6,25%, Bankir Jawab Bunga Kredit Naik atau Tidak","BI rate 6.25% , bankir jawab bunga kredit naik atau tidak",2024/04/25,netral
"Disebut Gibran-Mahfud, Ini Daftar Terbaru Investor IKN Pimpinan Aguan","disebut gibran-mahfud , ini daftar terbaru investor IKN pimpinan aguan",2024/01/07,netral
"Dukung Transisi Hijau, OJK Bertemu KLH Bahas Produk Bursa Karbon","dukung transisi hijau , OJK bertemu KLH bahas produk bursa karbon",2025/01/07,positif
"Jumlah BUMN Susut, Laba Makin Gendut","jumlah BUMN susut , laba makin gendut",2024/10/03,positif
"Saham Bank Jumbo Koreksi, IHSG Ditutup Merah","saham bank jumbo koreksi , IHSG ditutup merah",2024/07/23,negatif
"Restrukturisasi Kredit Covid-19 Berakhir, Ini Tanggapan Bos BMRI","restrukturisasi kredit covid-19 berakhir , ini tanggapan bos BMRI",2024/04/01,netral
Simak! Fitur Baru di Ajaib Ini Bikin Swing Trading Makin Profit,simak ! fitur baru di ajaib ini bikin swing trading makin profit,2024/07/30,netral
Bos Bank DKI Bocorkan Kabar Terbaru Soal IPO,bos bank DKI bocorkan kabar terbaru soal IPO,2024/10/14,netral
"XL Smart Resmi Merger, Ini Kata Dua Pemegang Saham","XL smart resmi merger , ini kata dua pemegang saham",2025/03/25,netral
Grafik Pergerakan Harga Emas Sepekan,grafik pergerakan harga emas sepekan,2024/03/23,netral
Haji Isam Bantah Terlibat Kasus Suap Pamannya Sahbirin Noor,haji isam bantah terlibat kasus suap pamannya sahbirin noor,2024/10/11,netral
"Daftar Terbaru Saldo Minimum Bank BCA, Mandiri, BRI, dan BNI","daftar terbaru saldo minimum bank BCA , mandiri , BRI , dan BNI",2024/08/09,netral
Bos BTN (BBTN) Ungkap Tantangan Sektor Perumahan Indonesia,bos BTN ( BBTN ) ungkap tantangan sektor perumahan indonesia,2025/01/21,netral
"Belajar dari Raffi Ahmad, Begini Hukum Ahli Waris di Indonesia","belajar dari raffi ahmad , begini hukum ahli waris di indonesia",2024/10/19,netral
"Divestasi Vale Rampung Juli, Ini Perubahan Jatah Komisaris & Direksi","divestasi vale rampung juli , ini perubahan jatah komisaris direksi",2024/04/03,netral
Jelang Rapat The Fed FOMC: Nikkei & Kospi Kompak di Zona Merah,jelang rapat the fed FOMC : nikkei kospi kompak di zona merah,2024/09/17,negatif
Tabungan Korporasi Melonjak di Kala Angka PHK Meningkat,tabungan korporasi melonjak di kala angka PHK meningkat,2024/10/01,positif
BI: Temuan Uang Palsu Terus Turun,BI : temuan uang palsu terus turun,2024/12/31,netral
"Gelar RUPS, Allo Bank Perkuat Fondasi Bisnis Lewat Kebijakan Strategis","gelar RUPS , allo bank perkuat fondasi bisnis lewat kebijakan strategis",2024/06/02,positif
Pengusaha & Ekonom Ramal Dolar Bisa Lebih Kuat dari Rp 16.300,pengusaha ekonom ramal dolar bisa lebih kuat dari rp 16.300,2024/12/20,netral
"Ini Tersangka Baru Kasus Timah Terkait Harvey Moeis, Kerugian Rp 152 T","ini tersangka baru kasus timah terkait harvey moeis , kerugian rp 152 t",2025/01/04,negatif
"Saham Bank Kebakaran, IHSG Ditutup Koreksi!","saham bank kebakaran , IHSG ditutup koreksi !",2024/09/25,negatif
"Transaksi Rp 888 Miliar yang Bikin Bitcoin Cs Rebound, Ada Apa?","transaksi rp 888 miliar yang bikin bitcoin cs rebound , ada apa ?",2024/09/03,netral
"Dolar Tembus Rp15.800, Bos BI Buka Suara & Keluarkan Jurus Ini!","dolar tembus rp 15.800 , bos BI buka suara keluarkan jurus ini !",2024/11/06,netral
"Tutup Hari Terakhir Pekan Ini, Dolar Tertekan ke Rp16.300","tutup hari terakhir pekan ini , dolar tertekan ke rp 16.300",2025/02/21,positif
"RI Ekonomi Terbesar ASEAN, Aliran Investasi Malah Deras ke Singapura","RI ekonomi terbesar ASEAN , aliran investasi malah deras ke singapura",2024/09/24,positif
"Tingkatkan Likuiditas, OJK Terbitkan Aturan Short Sell Baru","tingkatkan likuiditas , OJK terbitkan aturan short sell baru",2024/05/02,positif
"Ditanya Hakim Hubungannya dengan Harvey Moies, Sandra Dewi Jawab Gini","ditanya hakim hubungannya dengan harvey moies , sandra dewi jawab gini",2024/10/10,netral
"MR DIY Mau IPO Incar Dana Rp 4,71 Triliun",MR DIY mau IPO incar dana rp 4.71 triliun,2024/11/25,positif
Awas Kena Tipu! Ini Perbedaan Debt Collector Asli VS Palsu,awas kena tipu ! ini perbedaan debt collector asli VS palsu,2024/12/13,netral
"Wall Street Dibuka Lesu Lagi, Dow Jones Lagi-Lagi Paling Parah","wall street dibuka lesu lagi , dow jones lagi-lagi paling parah",2024/05/30,negatif
"Skema Demutualisasi Disetujui, AJB Bakal Kedatangan Investor Baru?","skema demutualisasi disetujui , AJB bakal kedatangan investor baru ?",2024/07/10,netral
Wamen BUMN Kasih Tips Ini Agar Pengusaha Kecil Naik Kelas,wamen BUMN kasih tips ini agar pengusaha kecil naik kelas,2024/01/12,netral
"Baru IPO, Emiten Gas Ini Udah Patok Jualan Naik 4 Kali Lipat","baru IPO , emiten gas ini udah patok jualan naik 4 kali lipat",2024/01/08,positif
"J-Hope Isyaratkan BTS 0T7 Comeback 2025, ARMY Global Antusias!","j-hope isyaratkan BTS 0T7 comeback 2025 , ARMY global antusias !",2025/03/24,positif
"Rogoh Rp 105 M, Bayan Resources (BYAN) Beli Saham Perkebunan","rogoh rp 105 M , bayan resources ( BYAN ) beli saham perkebunan",2024/09/05,positif
"Fenomena Semua Pendiri Gojek-Tokopedia Hengkang dari GOTO, Ada Apa?","fenomena semua pendiri gojek-tokopedia hengkang dari GOTO , ada apa ?",2024/05/23,netral
"OJK Mau Bikin Sentralisasi Data Dana Pensiun, Ini Fungsinya","OJK mau bikin sentralisasi data dana pensiun , ini fungsinya",2024/07/09,netral
"Sudah Nyerok Rp 198,4 M, GOTO Mau Buyback Saham Lagi Rp 3 T","sudah nyerok rp 198.4 M , GOTO mau buyback saham lagi rp 3 t",2024/08/08,positif
KB Bank Gandeng United Tractors Salurkan Kredit Pembelian Alat Berat,KB bank gandeng united tractors salurkan kredit pembelian alat berat,2024/03/27,positif
"Kisah Habibie Berhasil Buat Dolar Rp 16.800 Jadi Rp 6.550, Wow!","kisah habibie berhasil buat dolar rp 16.800 jadi rp 6.550 , wow !",2024/06/29,netral
"Petani Jawa Gali Sawah Ketemu Emas 16 Kg, Mendadak Kaya Raya","petani jawa gali sawah ketemu emas 16 kg , mendadak kaya raya",2025/02/15,netral
"Terkuak, Ini Pentingnya Inovasi Digital Bagi Perusahaan Jasa Keuangan","terkuak , ini pentingnya inovasi digital bagi perusahaan jasa keuangan",2024/09/02,netral
"Gagal Kelola Saham, Situs & Media Sosial Ahmad Rafif Diblokir!","gagal kelola saham , situs media sosial ahmad rafif diblokir !",2024/07/05,negatif
"Pasar Menanti Kabar Baik dari The Fed, Rupiah Ditutup Rp15.805/US$","pasar menanti kabar baik dari the fed , rupiah ditutup rp 15.805us",2024/01/29,positif
"Apresiasi DPR, Prabowo: Tanpa Mereka Danantara Tidak Akan Terjadi","apresiasi DPR , prabowo : tanpa mereka danantara tidak akan terjadi",2025/02/24,netral
"IHSG Diproyeksi ke Level 7.800, Ini Faktor Pendorongnya","IHSG diproyeksi ke level 7.800 , ini faktor pendorongnya",2024/08/14,positif
"Hari Kedua di 2025, IHSG Dibuka Bergairah Lagi, Dekati 7.200-an","hari kedua di 2025 , IHSG dibuka bergairah lagi , dekati 7200-an",2025/01/03,positif
"The Fed Tahan Suku Bunga, Mampukah IHSG Capai Rp8.000?","the fed tahan suku bunga , mampukah IHSG capai rp 8.000?",2025/01/30,netral
"BEI Tunda Batas Free Float 10%, 3 Emiten Ini Belum Memenuhi","BEI tunda batas free float 10% , 3 emiten ini belum memenuhi",2024/10/16,negatif
"Gagal Bayar Utang Pinjol, Siap-siap Tanggung Risiko Besar","gagal bayar utang pinjol , siap-siap tanggung risiko besar",2025/03/09,netral
"BI Rate Dipangkas, Saham BRI (BBRI) Moncer! Segini Target Harganya","BI rate dipangkas , saham BRI ( BBRI ) moncer ! segini target harganya",2024/09/19,positif
Asing Terciduk Lego 10 Saham Ini Kala IHSG Menguat,asing terciduk lego 10 saham ini kala IHSG menguat,2025/01/08,negatif
Bank BUMN Dilibatkan dalam Koperasi Merah Putih,bank BUMN dilibatkan dalam koperasi merah putih,2025/03/11,positif
"Bukan Iran-Israel, Bos BCA Blak-blakan Penyebab Rupiah Ambruk","bukan iran-israel , bos BCA blak-blakan penyebab rupiah ambruk",2024/04/22,netral
Dolar AS Bisa Balik ke Rp15.000? Begini Analisanya!,dolar AS bisa balik ke rp 15.000 ? begini analisanya !,2025/03/07,netral
Ada Apa Nih? Dalam Seminggu Dana Asing Rp 10 T Kabur dari RI,ada apa nih ? dalam seminggu dana asing rp 10 t kabur dari RI,2024/11/11,negatif
Ini Jurus BNI (BBNI) Untuk Mempertebal Laba,ini jurus BNI ( BBNI ) untuk mempertebal laba,2024/08/13,positif
"Awal Pekan Wall Street Merana, Gegara Inflasi Naik Lagi?","awal pekan wall street merana , gegara inflasi naik lagi ?",2024/04/01,negatif
"Suku Bunga AS Siap Turun di September 2024, Bos BI: Bagus!","suku bunga AS siap turun di september 2024 , bos BI : bagus !",2024/08/01,positif
"OJK Digugat Lender P2P Lending, Ini Kata Asosiasi Fintech","OJK digugat lender P2P lending , ini kata asosiasi fintech",2025/01/23,negatif
"BUMN Dipangkas Jadi 30, Deretan Perusahaan Negara Ini Bakal Merger","BUMN dipangkas jadi 30 , deretan perusahaan negara ini bakal merger",2024/12/27,netral
"Mulai 2025, Bunga Pinjol Bakal Turun Jadi 0,2%","mulai 2025 , bunga pinjol bakal turun jadi 0.2%",2024/11/13,positif
"IHSG Lanjut Berpesta, Seluruh Sektor Cerah","IHSG lanjut berpesta , seluruh sektor cerah",2025/03/06,positif
"IHSG Dibuka Bergairah, Bisa Cetak Rekor Lagi?","IHSG dibuka bergairah , bisa cetak rekor lagi ?",2024/09/09,positif
"BCA Mobile dan myBCA Error, Manajemen Bilang Gini","BCA mobile dan mybca error , manajemen bilang gini",2024/06/26,negatif
"RUPS BRI, Bank Mandiri, BNI, BTN Kompak Mundur, Ini Jadwal Terbaru","RUPS BRI , bank mandiri , BNI , BTN kompak mundur , ini jadwal terbaru",2025/02/18,netral
"Dolar Rp15.800, Begini Ramalan Bos BI soal Nasib Rupiah","dolar rp 15.800 , begini ramalan bos BI soal nasib rupiah",2024/11/20,netral
"Muncul Tanda 'Kiamat' ATM di RI, Ini Penggantinya","muncul tanda kiamat ATM di RI , ini penggantinya",2024/09/16,netral
"Saham DNET Terbang, Gegara Ada Isu Masuk ke EXCL-FREN?","saham DNET terbang , gegara ada isu masuk ke excl-fren ?",2024/09/04,positif
"Rupiah Melemah, Bank Besar di RI Sudah Jual Dolar Rp 16.000","rupiah melemah , bank besar di RI sudah jual dolar rp 16.000",2024/12/04,negatif
"BI Tahan Suku Bunga Acuan di Level 5,75%, Ini Alasannya!","BI tahan suku bunga acuan di level 5.75% , ini alasannya !",2025/03/19,netral
"Bursa Wallstreet Kompak Merah Merona, Kenapa?","bursa wallstreet kompak merah merona , kenapa ?",2025/02/03,negatif
"Bursa Saham Dunia Jepang Hingga AS Ambruk Berjamaah, Ini Penyebabnya","bursa saham dunia jepang hingga AS ambruk berjamaah , ini penyebabnya",2024/08/05,negatif
"Pemangkasan Suku Bunga Makin Dekat, Harga Minyak Melonjak","pemangkasan suku bunga makin dekat , harga minyak melonjak",2024/07/18,negatif
"3 Orang Muslim Terkaya di Dunia, Hartanya Tak Berseri","3 orang muslim terkaya di dunia , hartanya tak berseri",2024/05/25,netral
Anak Usaha Buma (DOID) Rilis Sukuk Rp 2 Triliun,anak usaha buma ( DOID ) rilis sukuk rp 2 triliun,2025/03/27,positif
